DateTime,Sensor_id,Vendor,SensorModel,LAT,LONG,Zone,Temp_C,Temp_F,DistToWL_ft,DistToWL_m,DistToDF_ft,DistToDF_m,AlertTriggered,SensorStatus
2021-05-20T00:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T00:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T00:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T00:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T01:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T01:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T01:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T01:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T02:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T02:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T02:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T02:56:34,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T03:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T03:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T03:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T03:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T04:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T04:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T04:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T04:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T05:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T05:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T05:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T05:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T06:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T06:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T06:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T06:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T07:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T07:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T07:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T07:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T08:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T08:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T08:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T08:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-20T09:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T09:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T09:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T09:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T10:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T10:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T10:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T10:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T11:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T11:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T11:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-20T11:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T12:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T12:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T12:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T12:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T13:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T13:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T13:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T13:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T14:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.481627296587929,2.89,9.66535433070866,2.946,N,Normal
2021-05-20T14:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T14:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T14:56:34,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T15:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T15:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T15:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.51443569553806,2.9,9.66535433070866,2.946,N,Normal
2021-05-20T15:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.51443569553806,2.9,9.66535433070866,2.946,N,Normal
2021-05-20T16:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T16:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T16:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.51443569553806,2.9,9.66535433070866,2.946,N,Normal
2021-05-20T16:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T17:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T17:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.44881889763779,2.88,9.66535433070866,2.946,N,Normal
2021-05-20T17:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.51443569553806,2.9,9.66535433070866,2.946,N,Normal
2021-05-20T17:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.481627296587929,2.89,9.66535433070866,2.946,N,Normal
2021-05-20T18:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T18:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-20T18:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.41601049868766,2.87,9.66535433070866,2.946,N,Normal
2021-05-20T18:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T19:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.481627296587929,2.89,9.66535433070866,2.946,N,Normal
2021-05-20T19:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T19:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T19:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.51443569553806,2.9,9.66535433070866,2.946,N,Normal
2021-05-20T20:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T20:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T20:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T20:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T21:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T21:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T21:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T21:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.547244094488189,2.91,9.66535433070866,2.946,N,Normal
2021-05-20T22:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T22:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T22:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T22:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T23:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T23:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T23:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-20T23:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-19T00:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T00:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T00:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T00:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T01:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T01:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T01:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T01:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T02:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T02:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T02:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T02:56:31,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T03:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T03:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T03:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T03:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T04:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T04:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T04:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T04:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.776902887139109,2.98,9.66535433070866,2.946,N,Normal
2021-05-19T05:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.80971128608924,2.99,9.66535433070866,2.946,N,Normal
2021-05-19T05:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.80971128608924,2.99,9.66535433070866,2.946,N,Normal
2021-05-19T05:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.80971128608924,2.99,9.66535433070866,2.946,N,Normal
2021-05-19T05:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.744094488188981,2.97,9.66535433070866,2.946,N,Normal
2021-05-19T06:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T06:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T06:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T06:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T07:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T07:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T07:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T07:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T08:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T08:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T08:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T08:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T09:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T09:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T09:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T09:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T10:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T10:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T10:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T10:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T11:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T11:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T11:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T11:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T12:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T12:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,0.0,0.0,9.66535433070866,2.946,N,Normal
2021-05-19T12:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T12:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T13:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T13:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T13:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T13:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.67847769028871,2.95,9.66535433070866,2.946,N,Normal
2021-05-19T14:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T14:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.71128608923884,2.96,9.66535433070866,2.946,N,Normal
2021-05-19T14:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T14:56:35,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T15:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T15:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T15:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T15:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T16:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T16:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T16:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T16:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T17:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T17:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T17:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-19T17:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T18:05:54,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,6.13517060367454,1.87,9.66535433070866,2.946,Y,Normal
2021-05-19T18:10:54,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T18:11:17,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T18:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T18:40:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
2021-05-19T18:55:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.612860892388449,2.93,9.66535433070866,2.946,N,Normal
2021-05-19T19:10:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.64566929133858,2.94,9.66535433070866,2.946,N,Normal
2021-05-19T19:25:55,400783,ATT,ranger sensor,29.421882,-98.485166,Downtown,-999,-999,9.58005249343832,2.92,9.66535433070866,2.946,N,Normal
